Y;Fieldvalue
9.4260E+00;1.3871E+01
9.4270E+00;1.3867E+01
9.4280E+00;1.3863E+01
9.4290E+00;1.3858E+01
9.4300E+00;1.3854E+01
9.4310E+00;1.3849E+01
9.4320E+00;1.3845E+01
9.4330E+00;1.3840E+01
9.4340E+00;1.3836E+01
9.4350E+00;1.3831E+01
9.4360E+00;1.3827E+01
9.4370E+00;1.3822E+01
9.4380E+00;1.3818E+01
9.4390E+00;1.3813E+01
9.4400E+00;1.3809E+01
9.4410E+00;1.3804E+01
9.4420E+00;1.3800E+01
9.4430E+00;1.3795E+01
9.4440E+00;1.3791E+01
9.4450E+00;1.3786E+01
9.4460E+00;1.3782E+01
9.4470E+00;1.3778E+01
9.4480E+00;1.3773E+01
9.4490E+00;1.3771E+01
9.4500E+00;1.3768E+01
9.4510E+00;1.3766E+01
9.4520E+00;1.3763E+01
9.4530E+00;1.3761E+01
9.4540E+00;1.3758E+01
9.4550E+00;1.3756E+01
9.4560E+00;1.3753E+01
9.4570E+00;1.3751E+01
9.4580E+00;1.3748E+01
9.4590E+00;1.3746E+01
9.4600E+00;1.3743E+01
9.4610E+00;1.3741E+01
9.4620E+00;1.3738E+01
9.4630E+00;1.3736E+01
9.4640E+00;1.3733E+01
9.4650E+00;1.3730E+01
9.4660E+00;1.3728E+01
9.4670E+00;1.3725E+01
9.4680E+00;1.3723E+01
9.4690E+00;1.3720E+01
9.4700E+00;1.3718E+01
9.4710E+00;1.3715E+01
9.4720E+00;1.3713E+01
9.4730E+00;1.3710E+01
9.4740E+00;1.3708E+01
9.4750E+00;1.3705E+01
9.4760E+00;1.3703E+01
9.4770E+00;1.3700E+01
9.4780E+00;1.3698E+01
9.4790E+00;1.3695E+01
9.4800E+00;1.3693E+01
9.4810E+00;1.3690E+01
9.4820E+00;1.3688E+01
9.4830E+00;1.3685E+01
9.4840E+00;1.3683E+01
9.4850E+00;1.3680E+01
9.4860E+00;1.3678E+01
9.4870E+00;1.3675E+01
9.4880E+00;1.3672E+01
9.4890E+00;1.3670E+01
9.4900E+00;1.3667E+01
9.4910E+00;1.3665E+01
9.4920E+00;1.3662E+01
9.4930E+00;1.3660E+01
9.4940E+00;1.3657E+01
9.4950E+00;1.3655E+01
9.4960E+00;1.3652E+01
9.4970E+00;1.3650E+01
9.4980E+00;1.3647E+01
9.4990E+00;1.3645E+01
9.5000E+00;1.3642E+01
9.5010E+00;1.3640E+01
9.5020E+00;1.3637E+01
9.5030E+00;1.3635E+01
9.5040E+00;1.3632E+01
9.5050E+00;1.3630E+01
9.5060E+00;1.3627E+01
9.5070E+00;1.3625E+01
9.5080E+00;1.3622E+01
9.5090E+00;1.3619E+01
9.5100E+00;1.3617E+01
9.5110E+00;1.3614E+01
9.5120E+00;1.3612E+01
9.5130E+00;1.3609E+01
9.5140E+00;1.3607E+01
9.5150E+00;1.3604E+01
9.5160E+00;1.3602E+01
9.5170E+00;1.3599E+01
9.5180E+00;1.3597E+01
9.5190E+00;1.3594E+01
9.5200E+00;1.3592E+01
9.5210E+00;1.3589E+01
9.5220E+00;1.3587E+01
9.5230E+00;1.3584E+01
9.5240E+00;1.3582E+01
9.5250E+00;1.3579E+01
9.5260E+00;1.3577E+01
9.5270E+00;1.3574E+01
9.5280E+00;1.3572E+01
9.5290E+00;1.3569E+01
9.5300E+00;1.3567E+01
9.5310E+00;1.3564E+01
9.5320E+00;1.3561E+01
9.5330E+00;1.3559E+01
9.5340E+00;1.3556E+01
9.5350E+00;1.3554E+01
9.5360E+00;1.3551E+01
9.5370E+00;1.3549E+01
9.5380E+00;1.3546E+01
9.5390E+00;1.3544E+01
9.5400E+00;1.3541E+01
9.5410E+00;1.3539E+01
9.5420E+00;1.3536E+01
9.5430E+00;1.3534E+01
9.5440E+00;1.3531E+01
9.5450E+00;1.3529E+01
9.5460E+00;1.3526E+01
9.5470E+00;1.3524E+01
9.5480E+00;1.3521E+01
9.5490E+00;1.3519E+01
9.5500E+00;1.3516E+01
9.5510E+00;1.3514E+01
9.5520E+00;1.3511E+01
9.5530E+00;1.3508E+01
9.5540E+00;1.3506E+01
9.5550E+00;1.3503E+01
9.5560E+00;1.3501E+01
9.5570E+00;1.3498E+01
9.5580E+00;1.3496E+01
9.5590E+00;1.3493E+01
9.5600E+00;1.3491E+01
9.5610E+00;1.3488E+01
9.5620E+00;1.3486E+01
9.5630E+00;1.3483E+01
9.5640E+00;1.3481E+01
9.5650E+00;1.3478E+01
9.5660E+00;1.3476E+01
9.5670E+00;1.3473E+01
9.5680E+00;1.3471E+01
9.5690E+00;1.3468E+01
9.5700E+00;1.3466E+01
9.5710E+00;1.3463E+01
9.5720E+00;1.3461E+01
9.5730E+00;1.3458E+01
9.5740E+00;1.3456E+01
9.5750E+00;1.3453E+01
9.5760E+00;1.3450E+01
9.5770E+00;1.3448E+01
9.5780E+00;1.3445E+01
9.5790E+00;1.3443E+01
9.5800E+00;1.3440E+01
9.5810E+00;1.3438E+01
9.5820E+00;1.3435E+01
9.5830E+00;1.3433E+01
9.5840E+00;1.3430E+01
9.5850E+00;1.3428E+01
9.5860E+00;1.3425E+01
9.5870E+00;1.3423E+01
9.5880E+00;1.3420E+01
9.5890E+00;1.3418E+01
9.5900E+00;1.3415E+01
9.5910E+00;1.3413E+01
9.5920E+00;1.3410E+01
9.5930E+00;1.3408E+01
9.5940E+00;1.3405E+01
9.5950E+00;1.3403E+01
9.5960E+00;1.3400E+01
9.5970E+00;1.3398E+01
9.5980E+00;1.3395E+01
9.5990E+00;1.3392E+01
9.6000E+00;1.3390E+01
9.6010E+00;1.3387E+01
9.6020E+00;1.3385E+01
9.6030E+00;1.3382E+01
9.6040E+00;1.3380E+01
9.6050E+00;1.3377E+01
9.6060E+00;1.3375E+01
9.6070E+00;1.3372E+01
9.6080E+00;1.3370E+01
9.6090E+00;1.3367E+01
9.6100E+00;1.3365E+01
9.6110E+00;1.3362E+01
9.6120E+00;1.3360E+01
9.6130E+00;1.3357E+01
9.6140E+00;1.3355E+01
9.6150E+00;1.3352E+01
9.6160E+00;1.3350E+01
9.6170E+00;1.3347E+01
9.6180E+00;1.3345E+01
9.6190E+00;1.3342E+01
9.6200E+00;1.3340E+01
9.6210E+00;1.3337E+01
9.6220E+00;1.3335E+01
9.6230E+00;1.3332E+01
9.6240E+00;1.3329E+01
9.6250E+00;1.3327E+01
9.6260E+00;1.3324E+01
9.6270E+00;1.3322E+01
9.6280E+00;1.3319E+01
9.6290E+00;1.3317E+01
9.6300E+00;1.3314E+01
9.6310E+00;1.3312E+01
9.6320E+00;1.3309E+01
9.6330E+00;1.3307E+01
9.6340E+00;1.3304E+01
9.6350E+00;1.3302E+01
9.6360E+00;1.3299E+01
9.6370E+00;1.3297E+01
9.6380E+00;1.3294E+01
9.6390E+00;1.3292E+01
9.6400E+00;1.3289E+01
9.6410E+00;1.3287E+01
9.6420E+00;1.3284E+01
9.6430E+00;1.3282E+01
9.6440E+00;1.3279E+01
9.6450E+00;1.3277E+01
9.6460E+00;1.3274E+01
9.6470E+00;1.3271E+01
9.6480E+00;1.3269E+01
9.6490E+00;1.3266E+01
9.6500E+00;1.3264E+01
9.6510E+00;1.3261E+01
9.6520E+00;1.3259E+01
9.6530E+00;1.3256E+01
9.6540E+00;1.3254E+01
9.6550E+00;1.3251E+01
9.6560E+00;1.3249E+01
9.6570E+00;1.3246E+01
9.6580E+00;1.3244E+01
9.6590E+00;1.3241E+01
9.6600E+00;1.3239E+01
9.6610E+00;1.3236E+01
9.6620E+00;1.3234E+01
9.6630E+00;1.3231E+01
9.6640E+00;1.3229E+01
9.6650E+00;1.3226E+01
9.6660E+00;1.3224E+01
9.6670E+00;1.3221E+01
9.6680E+00;1.3219E+01
9.6690E+00;1.3216E+01
9.6700E+00;1.3214E+01
9.6710E+00;1.3211E+01
9.6720E+00;1.3208E+01
9.6730E+00;1.3206E+01
9.6740E+00;1.3203E+01
9.6750E+00;1.3201E+01
9.6760E+00;1.3198E+01
9.6770E+00;1.3196E+01
9.6780E+00;1.3193E+01
9.6790E+00;1.3191E+01
9.6800E+00;1.3188E+01
9.6810E+00;1.3186E+01
9.6820E+00;1.3183E+01
9.6830E+00;1.3181E+01
9.6840E+00;1.3178E+01
9.6850E+00;1.3176E+01
9.6860E+00;1.3173E+01
9.6870E+00;1.3171E+01
9.6880E+00;1.3168E+01
9.6890E+00;1.3166E+01
9.6900E+00;1.3163E+01
9.6910E+00;1.3161E+01
9.6920E+00;1.3158E+01
9.6930E+00;1.3156E+01
9.6940E+00;1.3153E+01
9.6950E+00;1.3151E+01
9.6960E+00;1.3148E+01
9.6970E+00;1.3145E+01
9.6980E+00;1.3143E+01
9.6990E+00;1.3140E+01
9.7000E+00;1.3138E+01
9.7010E+00;1.3135E+01
9.7020E+00;1.3133E+01
9.7030E+00;1.3130E+01
9.7040E+00;1.3128E+01
9.7050E+00;1.3125E+01
9.7060E+00;1.3123E+01
9.7070E+00;1.3120E+01
9.7080E+00;1.3118E+01
9.7090E+00;1.3115E+01
9.7100E+00;1.3113E+01
9.7110E+00;1.3110E+01
9.7120E+00;1.3108E+01
9.7130E+00;1.3105E+01
9.7140E+00;1.3103E+01
9.7150E+00;1.3100E+01
9.7160E+00;1.3098E+01
9.7170E+00;1.3095E+01
9.7180E+00;1.3093E+01
9.7190E+00;1.3090E+01
9.7200E+00;1.3088E+01
9.7210E+00;1.3085E+01
9.7220E+00;1.3082E+01
9.7230E+00;1.3080E+01
9.7240E+00;1.3077E+01
9.7250E+00;1.3075E+01
9.7260E+00;1.3072E+01
9.7270E+00;1.3070E+01
9.7280E+00;1.3067E+01
9.7290E+00;1.3065E+01
9.7300E+00;1.3062E+01
9.7310E+00;1.3060E+01
9.7320E+00;1.3057E+01
9.7330E+00;1.3055E+01
9.7340E+00;1.3052E+01
9.7350E+00;1.3050E+01
9.7360E+00;1.3047E+01
9.7370E+00;1.3045E+01
9.7380E+00;1.3042E+01
9.7390E+00;1.3040E+01
9.7400E+00;1.3037E+01
9.7410E+00;1.3035E+01
9.7420E+00;1.3032E+01
9.7430E+00;1.3030E+01
9.7440E+00;1.3027E+01
9.7450E+00;1.3025E+01
9.7460E+00;1.3022E+01
9.7470E+00;1.3020E+01
9.7480E+00;1.3017E+01
9.7490E+00;1.3014E+01
9.7500E+00;1.3012E+01
9.7510E+00;1.3009E+01
9.7520E+00;1.3007E+01
9.7530E+00;1.3004E+01
9.7540E+00;1.3002E+01
9.7550E+00;1.2999E+01
9.7560E+00;1.2997E+01
9.7570E+00;1.2994E+01
9.7580E+00;1.2992E+01
9.7590E+00;1.2989E+01
9.7600E+00;1.2987E+01
9.7610E+00;1.2984E+01
9.7620E+00;1.2982E+01
9.7630E+00;1.2979E+01
9.7640E+00;1.2977E+01
9.7650E+00;1.2974E+01
9.7660E+00;1.2972E+01
9.7670E+00;1.2969E+01
9.7680E+00;1.2967E+01
9.7690E+00;1.2964E+01
9.7700E+00;1.2962E+01
9.7710E+00;1.2959E+01
9.7720E+00;1.2957E+01
9.7730E+00;1.2954E+01
9.7740E+00;1.2952E+01
9.7750E+00;1.2949E+01
9.7760E+00;1.2946E+01
9.7770E+00;1.2944E+01
9.7780E+00;1.2941E+01
9.7790E+00;1.2939E+01
9.7800E+00;1.2936E+01
9.7810E+00;1.2934E+01
9.7820E+00;1.2931E+01
9.7830E+00;1.2929E+01
9.7840E+00;1.2926E+01
9.7850E+00;1.2924E+01
9.7860E+00;1.2921E+01
9.7870E+00;1.2919E+01
9.7880E+00;1.2916E+01
9.7890E+00;1.2914E+01
9.7900E+00;1.2911E+01
9.7910E+00;1.2909E+01
9.7920E+00;1.2906E+01
9.7930E+00;1.2904E+01
9.7940E+00;1.2901E+01
9.7950E+00;1.2899E+01
9.7960E+00;1.2896E+01
9.7970E+00;1.2894E+01
9.7980E+00;1.2891E+01
9.7990E+00;1.2889E+01
9.8000E+00;1.2886E+01
9.8010E+00;1.2884E+01
9.8020E+00;1.2881E+01
9.8030E+00;1.2878E+01
9.8040E+00;1.2876E+01
9.8050E+00;1.2873E+01
9.8060E+00;1.2871E+01
9.8070E+00;1.2868E+01
9.8080E+00;1.2866E+01
9.8090E+00;1.2863E+01
9.8100E+00;1.2861E+01
9.8110E+00;1.2858E+01
9.8120E+00;1.2856E+01
9.8130E+00;1.2853E+01
9.8140E+00;1.2851E+01
9.8150E+00;1.2848E+01
9.8160E+00;1.2846E+01
9.8170E+00;1.2843E+01
9.8180E+00;1.2841E+01
9.8190E+00;1.2838E+01
9.8200E+00;1.2836E+01
9.8210E+00;1.2833E+01
9.8220E+00;1.2831E+01
9.8230E+00;1.2828E+01
9.8240E+00;1.2826E+01
9.8250E+00;1.2823E+01
9.8260E+00;1.2821E+01
9.8270E+00;1.2818E+01
9.8280E+00;1.2816E+01
9.8290E+00;1.2813E+01
9.8300E+00;1.2811E+01
9.8310E+00;1.2808E+01
9.8320E+00;1.2805E+01
9.8330E+00;1.2803E+01
9.8340E+00;1.2800E+01
9.8350E+00;1.2798E+01
9.8360E+00;1.2795E+01
9.8370E+00;1.2793E+01
9.8380E+00;1.2790E+01
9.8390E+00;1.2788E+01
9.8400E+00;1.2785E+01
9.8410E+00;1.2783E+01
9.8420E+00;1.2780E+01
9.8430E+00;1.2778E+01
9.8440E+00;1.2775E+01
9.8450E+00;1.2773E+01
9.8460E+00;1.2770E+01
9.8470E+00;1.2768E+01
9.8480E+00;1.2765E+01
9.8490E+00;1.2763E+01
9.8500E+00;1.2760E+01
9.8510E+00;1.2758E+01
9.8520E+00;1.2755E+01
9.8530E+00;1.2753E+01
9.8540E+00;1.2750E+01
9.8550E+00;1.2748E+01
9.8560E+00;1.2745E+01
9.8570E+00;1.2743E+01
9.8580E+00;1.2740E+01
9.8590E+00;1.2738E+01
9.8600E+00;1.2735E+01
9.8610E+00;1.2732E+01
9.8620E+00;1.2730E+01
9.8630E+00;1.2727E+01
9.8640E+00;1.2725E+01
9.8650E+00;1.2722E+01
9.8660E+00;1.2720E+01
9.8670E+00;1.2717E+01
9.8680E+00;1.2715E+01
9.8690E+00;1.2712E+01
9.8700E+00;1.2710E+01
9.8710E+00;1.2707E+01
9.8720E+00;1.2705E+01
9.8730E+00;1.2702E+01
9.8740E+00;1.2700E+01
9.8750E+00;1.2697E+01
9.8760E+00;1.2695E+01
9.8770E+00;1.2692E+01
9.8780E+00;1.2690E+01
9.8790E+00;1.2687E+01
9.8800E+00;1.2685E+01
9.8810E+00;1.2682E+01
9.8820E+00;1.2680E+01
9.8830E+00;1.2677E+01
9.8840E+00;1.2675E+01
9.8850E+00;1.2672E+01
9.8860E+00;1.2670E+01
9.8870E+00;1.2667E+01
9.8880E+00;1.2665E+01
9.8890E+00;1.2662E+01
9.8900E+00;1.2660E+01
9.8910E+00;1.2657E+01
9.8920E+00;1.2654E+01
9.8930E+00;1.2652E+01
9.8940E+00;1.2649E+01
9.8950E+00;1.2647E+01
9.8960E+00;1.2644E+01
9.8970E+00;1.2642E+01
9.8980E+00;1.2639E+01
9.8990E+00;1.2637E+01
9.9000E+00;1.2634E+01
9.9010E+00;1.2632E+01
9.9020E+00;1.2629E+01
9.9030E+00;1.2627E+01
9.9040E+00;1.2624E+01
9.9050E+00;1.2622E+01
9.9060E+00;1.2619E+01
9.9070E+00;1.2617E+01
9.9080E+00;1.2614E+01
9.9090E+00;1.2612E+01
9.9100E+00;1.2609E+01
9.9110E+00;1.2607E+01
9.9120E+00;1.2604E+01
9.9130E+00;1.2602E+01
9.9140E+00;1.2599E+01
9.9150E+00;1.2597E+01
9.9160E+00;1.2594E+01
9.9170E+00;1.2592E+01
9.9180E+00;1.2589E+01
9.9190E+00;1.2587E+01
9.9200E+00;1.2584E+01
9.9210E+00;1.2582E+01
9.9220E+00;1.2579E+01
9.9230E+00;1.2576E+01
9.9240E+00;1.2574E+01
9.9250E+00;1.2571E+01
9.9260E+00;1.2569E+01
9.9270E+00;1.2566E+01
9.9280E+00;1.2564E+01
9.9290E+00;1.2561E+01
9.9300E+00;1.2559E+01
9.9310E+00;1.2556E+01
9.9320E+00;1.2554E+01
9.9330E+00;1.2551E+01
9.9340E+00;1.2549E+01
9.9350E+00;1.2546E+01
9.9360E+00;1.2544E+01
9.9370E+00;1.2541E+01
9.9380E+00;1.2539E+01
9.9390E+00;1.2536E+01
9.9400E+00;1.2534E+01
9.9410E+00;1.2531E+01
9.9420E+00;1.2529E+01
9.9430E+00;1.2526E+01
9.9440E+00;1.2524E+01
9.9450E+00;1.2521E+01
9.9460E+00;1.2519E+01
9.9470E+00;1.2516E+01
9.9480E+00;1.2514E+01
9.9490E+00;1.2511E+01
9.9500E+00;1.2509E+01
9.9510E+00;1.2506E+01
9.9520E+00;1.2504E+01
9.9530E+00;1.2501E+01
9.9540E+00;1.2499E+01
9.9550E+00;1.2496E+01
9.9560E+00;1.2493E+01
9.9570E+00;1.2491E+01
9.9580E+00;1.2488E+01
9.9590E+00;1.2486E+01
9.9600E+00;1.2483E+01
9.9610E+00;1.2481E+01
9.9620E+00;1.2478E+01
9.9630E+00;1.2476E+01
9.9640E+00;1.2473E+01
9.9650E+00;1.2471E+01
9.9660E+00;1.2468E+01
9.9670E+00;1.2466E+01
9.9680E+00;1.2463E+01
9.9690E+00;1.2461E+01
9.9700E+00;1.2458E+01
9.9710E+00;1.2456E+01
9.9720E+00;1.2453E+01
9.9730E+00;1.2451E+01
9.9740E+00;1.2448E+01
9.9750E+00;1.2446E+01
9.9760E+00;1.2443E+01
9.9770E+00;1.2441E+01
9.9780E+00;1.2438E+01
9.9790E+00;1.2436E+01
9.9800E+00;1.2433E+01
9.9810E+00;1.2431E+01
9.9820E+00;1.2428E+01
9.9830E+00;1.2426E+01
9.9840E+00;1.2423E+01
9.9850E+00;1.2421E+01
9.9860E+00;1.2418E+01
9.9870E+00;1.2416E+01
9.9880E+00;1.2413E+01
9.9890E+00;1.2411E+01
9.9900E+00;1.2408E+01
9.9910E+00;1.2405E+01
9.9920E+00;1.2403E+01
9.9930E+00;1.2400E+01
9.9940E+00;1.2398E+01
9.9950E+00;1.2395E+01
9.9960E+00;1.2393E+01
9.9970E+00;1.2390E+01
9.9980E+00;1.2388E+01
9.9990E+00;1.2385E+01
1.0000E+01;1.2383E+01
1.0001E+01;1.2380E+01
1.0002E+01;1.2378E+01
1.0003E+01;1.2375E+01
1.0004E+01;1.2373E+01
1.0005E+01;1.2370E+01
1.0006E+01;1.2368E+01
1.0007E+01;1.2365E+01
1.0008E+01;1.2363E+01
1.0009E+01;1.2360E+01
1.0010E+01;1.2358E+01
1.0011E+01;1.2355E+01
1.0012E+01;1.2353E+01
1.0013E+01;1.2350E+01
1.0014E+01;1.2348E+01
1.0015E+01;1.2345E+01
1.0016E+01;1.2343E+01
1.0017E+01;1.2340E+01
1.0018E+01;1.2338E+01
1.0019E+01;1.2335E+01
1.0020E+01;1.2333E+01
1.0021E+01;1.2330E+01
1.0022E+01;1.2328E+01
1.0023E+01;1.2325E+01
1.0024E+01;1.2323E+01
1.0025E+01;1.2320E+01
1.0026E+01;1.2317E+01
1.0027E+01;1.2315E+01
1.0028E+01;1.2312E+01
1.0029E+01;1.2310E+01
1.0030E+01;1.2307E+01
1.0031E+01;1.2305E+01
1.0032E+01;1.2302E+01
1.0033E+01;1.2300E+01
1.0034E+01;1.2297E+01
1.0035E+01;1.2295E+01
1.0036E+01;1.2292E+01
1.0037E+01;1.2290E+01
1.0038E+01;1.2287E+01
1.0039E+01;1.2285E+01
1.0040E+01;1.2282E+01
1.0041E+01;1.2280E+01
1.0042E+01;1.2277E+01
1.0043E+01;1.2275E+01
1.0044E+01;1.2272E+01
1.0045E+01;1.2270E+01
1.0046E+01;1.2267E+01
1.0047E+01;1.2265E+01
1.0048E+01;1.2262E+01
1.0049E+01;1.2260E+01
1.0050E+01;1.2257E+01
1.0051E+01;1.2255E+01
1.0052E+01;1.2252E+01
1.0053E+01;1.2250E+01
1.0054E+01;1.2247E+01
1.0055E+01;1.2245E+01
1.0056E+01;1.2242E+01
1.0057E+01;1.2240E+01
1.0058E+01;1.2237E+01
1.0059E+01;1.2235E+01
1.0060E+01;1.2232E+01
1.0061E+01;1.2230E+01
1.0062E+01;1.2227E+01
1.0063E+01;1.2225E+01
1.0064E+01;1.2222E+01
1.0065E+01;1.2219E+01
1.0066E+01;1.2217E+01
1.0067E+01;1.2214E+01
1.0068E+01;1.2212E+01
1.0069E+01;1.2209E+01
1.0070E+01;1.2207E+01
1.0071E+01;1.2204E+01
1.0072E+01;1.2202E+01
1.0073E+01;1.2199E+01
1.0074E+01;1.2197E+01
1.0075E+01;1.2194E+01
1.0076E+01;1.2192E+01
1.0077E+01;1.2189E+01
1.0078E+01;1.2187E+01
1.0079E+01;1.2184E+01
1.0080E+01;1.2182E+01
1.0081E+01;1.2179E+01
1.0082E+01;1.2177E+01
1.0083E+01;1.2174E+01
1.0084E+01;1.2172E+01
1.0085E+01;1.2169E+01
1.0086E+01;1.2167E+01
1.0087E+01;1.2164E+01
1.0088E+01;1.2162E+01
1.0089E+01;1.2159E+01
1.0090E+01;1.2157E+01
1.0091E+01;1.2154E+01
1.0092E+01;1.2152E+01
1.0093E+01;1.2149E+01
1.0094E+01;1.2147E+01
1.0095E+01;1.2144E+01
1.0096E+01;1.2142E+01
1.0097E+01;1.2139E+01
1.0098E+01;1.2137E+01
1.0099E+01;1.2134E+01
1.0100E+01;1.2132E+01
1.0101E+01;1.2129E+01
1.0102E+01;1.2127E+01
1.0103E+01;1.2124E+01
1.0104E+01;1.2122E+01
1.0105E+01;1.2119E+01
1.0106E+01;1.2116E+01
1.0107E+01;1.2114E+01
1.0108E+01;1.2111E+01
1.0109E+01;1.2109E+01
1.0110E+01;1.2106E+01
1.0111E+01;1.2104E+01
1.0112E+01;1.2101E+01
1.0113E+01;1.2099E+01
1.0114E+01;1.2096E+01
1.0115E+01;1.2094E+01
1.0116E+01;1.2091E+01
1.0117E+01;1.2089E+01
1.0118E+01;1.2086E+01
1.0119E+01;1.2084E+01
1.0120E+01;1.2081E+01
1.0121E+01;1.2079E+01
1.0122E+01;1.2076E+01
1.0123E+01;1.2074E+01
1.0124E+01;1.2071E+01
1.0125E+01;1.2069E+01
1.0126E+01;1.2066E+01
1.0127E+01;1.2064E+01
1.0128E+01;1.2061E+01
1.0129E+01;1.2059E+01
1.0130E+01;1.2056E+01
1.0131E+01;1.2054E+01
1.0132E+01;1.2051E+01
1.0133E+01;1.2049E+01
1.0134E+01;1.2046E+01
1.0135E+01;1.2044E+01
1.0136E+01;1.2041E+01
1.0137E+01;1.2039E+01
1.0138E+01;1.2036E+01
1.0139E+01;1.2034E+01
1.0140E+01;1.2031E+01
1.0141E+01;1.2029E+01
1.0142E+01;1.2026E+01
1.0143E+01;1.2024E+01
1.0144E+01;1.2021E+01
1.0145E+01;1.2019E+01
1.0146E+01;1.2016E+01
1.0147E+01;1.2014E+01
1.0148E+01;1.2011E+01
1.0149E+01;1.2009E+01
1.0150E+01;1.2006E+01
1.0151E+01;1.2003E+01
1.0152E+01;1.2001E+01
1.0153E+01;1.1998E+01
1.0154E+01;1.1996E+01
1.0155E+01;1.1993E+01
1.0156E+01;1.1991E+01
1.0157E+01;1.1988E+01
1.0158E+01;1.1986E+01
1.0159E+01;1.1983E+01
1.0160E+01;1.1981E+01
1.0161E+01;1.1978E+01
1.0162E+01;1.1976E+01
1.0163E+01;1.1973E+01
1.0164E+01;1.1971E+01
1.0165E+01;1.1968E+01
1.0166E+01;1.1966E+01
1.0167E+01;1.1963E+01
1.0168E+01;1.1961E+01
1.0169E+01;1.1958E+01
1.0170E+01;1.1956E+01
1.0171E+01;1.1953E+01
1.0172E+01;1.1951E+01
1.0173E+01;1.1948E+01
1.0174E+01;1.1946E+01
1.0175E+01;1.1943E+01
1.0176E+01;1.1941E+01
1.0177E+01;1.1938E+01
1.0178E+01;1.1936E+01
1.0179E+01;1.1933E+01
1.0180E+01;1.1931E+01
1.0181E+01;1.1928E+01
1.0182E+01;1.1926E+01
1.0183E+01;1.1923E+01
1.0184E+01;1.1921E+01
1.0185E+01;1.1918E+01
1.0186E+01;1.1916E+01
1.0187E+01;1.1913E+01
1.0188E+01;1.1911E+01
1.0189E+01;1.1908E+01
1.0190E+01;1.1906E+01
1.0191E+01;1.1903E+01
1.0192E+01;1.1901E+01
1.0193E+01;1.1898E+01
1.0194E+01;1.1896E+01
1.0195E+01;1.1893E+01
1.0196E+01;1.1891E+01
1.0197E+01;1.1888E+01
1.0198E+01;1.1886E+01
1.0199E+01;1.1883E+01
1.0200E+01;1.1880E+01
1.0201E+01;1.1878E+01
1.0202E+01;1.1875E+01
1.0203E+01;1.1873E+01
1.0204E+01;1.1870E+01
1.0205E+01;1.1868E+01
1.0206E+01;1.1865E+01
1.0207E+01;1.1863E+01
1.0208E+01;1.1860E+01
1.0209E+01;1.1858E+01
1.0210E+01;1.1855E+01
1.0211E+01;1.1853E+01
1.0212E+01;1.1850E+01
1.0213E+01;1.1848E+01
1.0214E+01;1.1845E+01
1.0215E+01;1.1843E+01
1.0216E+01;1.1840E+01
1.0217E+01;1.1838E+01
1.0218E+01;1.1835E+01
1.0219E+01;1.1833E+01
1.0220E+01;1.1830E+01
1.0221E+01;1.1828E+01
1.0222E+01;1.1825E+01
1.0223E+01;1.1823E+01
1.0224E+01;1.1820E+01
1.0225E+01;1.1818E+01
1.0226E+01;1.1815E+01
1.0227E+01;1.1813E+01
1.0228E+01;1.1810E+01
1.0229E+01;1.1808E+01
1.0230E+01;1.1805E+01
1.0231E+01;1.1803E+01
1.0232E+01;1.1800E+01
1.0233E+01;1.1798E+01
1.0234E+01;1.1795E+01
1.0235E+01;1.1793E+01
1.0236E+01;1.1790E+01
1.0237E+01;1.1788E+01
1.0238E+01;1.1785E+01
1.0239E+01;1.1783E+01
1.0240E+01;1.1780E+01
1.0241E+01;1.1778E+01
1.0242E+01;1.1775E+01
1.0243E+01;1.1773E+01
1.0244E+01;1.1770E+01
1.0245E+01;1.1768E+01
1.0246E+01;1.1765E+01
1.0247E+01;1.1763E+01
1.0248E+01;1.1760E+01
1.0249E+01;1.1758E+01
1.0250E+01;1.1755E+01
1.0251E+01;1.1753E+01
1.0252E+01;1.1750E+01
1.0253E+01;1.1748E+01
1.0254E+01;1.1745E+01
1.0255E+01;1.1742E+01
1.0256E+01;1.1740E+01
1.0257E+01;1.1737E+01
1.0258E+01;1.1735E+01
1.0259E+01;1.1732E+01
1.0260E+01;1.1730E+01
1.0261E+01;1.1727E+01
1.0262E+01;1.1725E+01
1.0263E+01;1.1722E+01
1.0264E+01;1.1720E+01
1.0265E+01;1.1717E+01
1.0266E+01;1.1715E+01
1.0267E+01;1.1712E+01
1.0268E+01;1.1710E+01
1.0269E+01;1.1707E+01
1.0270E+01;1.1705E+01
1.0271E+01;1.1702E+01
1.0272E+01;1.1700E+01
1.0273E+01;1.1697E+01
1.0274E+01;1.1695E+01
1.0275E+01;1.1692E+01
1.0276E+01;1.1690E+01
1.0277E+01;1.1687E+01
1.0278E+01;1.1685E+01
1.0279E+01;1.1682E+01
1.0280E+01;1.1680E+01
1.0281E+01;1.1677E+01
1.0282E+01;1.1675E+01
1.0283E+01;1.1672E+01
1.0284E+01;1.1670E+01
1.0285E+01;1.1667E+01
1.0286E+01;1.1665E+01
1.0287E+01;1.1662E+01
1.0288E+01;1.1660E+01
1.0289E+01;1.1657E+01
1.0290E+01;1.1655E+01
1.0291E+01;1.1652E+01
1.0292E+01;1.1650E+01
1.0293E+01;1.1647E+01
1.0294E+01;1.1645E+01
1.0295E+01;1.1642E+01
1.0296E+01;1.1640E+01
1.0297E+01;1.1637E+01
1.0298E+01;1.1635E+01
1.0299E+01;1.1632E+01
